timestamp,site,LAeq_dB,LAmax_dB,quality_flag
2026-01-01 10:26:00,P2,68.7,70.9,OK
2026-01-01 10:27:00,P2,56.1,61.9,OK
2026-01-01 10:28:00,P2,54.3,57.2,OK
2026-01-01 10:29:00,P2,53.9,59.1,OK
2026-01-01 10:30:00,P2,53.0,55.1,OK
2026-01-01 10:31:00,P2,55.3,61.9,OK
2026-01-01 10:32:00,P2,53.1,60.5,OK
2026-01-01 10:33:00,P2,52.9,59.9,OK
2026-01-01 10:34:00,P2,56.2,63.9,OK
2026-01-01 10:35:00,P2,54.9,62.4,OK
2026-01-01 10:36:00,P2,54.1,58.8,OK
2026-01-01 10:37:00,P2,55.4,59.8,OK
2026-01-01 10:38:00,P2,54.5,61.9,OK
2026-01-01 10:39:00,P2,55.1,62.6,OK
2026-01-01 10:40:00,P2,53.3,61.1,OK
2026-01-01 10:41:00,P2,57.7,64.3,OK
2026-01-01 10:42:00,P2,53.7,56.9,OK
2026-01-01 10:43:00,P2,56.9,64.6,OK
2026-01-01 10:44:00,P2,54.3,62.0,OK
2026-01-01 10:45:00,P2,55.9,61.9,OK
2026-01-01 10:46:00,P2,55.8,62.9,OK
2026-01-01 10:47:00,P2,56.4,61.8,OK
2026-01-01 10:48:00,P2,53.5,61.1,OK
2026-01-01 10:49:00,P2,56.4,58.9,OK
2026-01-01 10:50:00,P2,57.5,64.7,OK
2026-01-01 10:51:00,P2,54.4,56.7,OK
2026-01-01 10:52:00,P2,54.9,58.9,OK
2026-01-01 10:53:00,P2,54.1,56.9,OK
2026-01-01 10:54:00,P2,54.3,59.2,OK
2026-01-01 10:55:00,P2,57.5,60.8,OK
2026-01-01 10:56:00,P2,53.4,61.1,OK
2026-01-01 10:57:00,P2,53.5,58.9,OK
2026-01-01 10:58:00,P2,,,MISSING
2026-01-01 10:59:00,P2,55.9,59.6,OK
2026-01-01 11:00:00,P2,58.2,60.3,OK
2026-01-01 11:01:00,P2,54.3,61.0,OK
2026-01-01 11:02:00,P2,55.2,61.4,OK
2026-01-01 11:03:00,P2,54.1,59.3,OK
2026-01-01 11:04:00,P2,55.3,62.2,OK
2026-01-01 11:05:00,P2,52.5,59.5,OK
2026-01-01 11:06:00,P2,56.2,61.7,OK
2026-01-01 11:07:00,P2,55.6,63.4,OK
2026-01-01 11:08:00,P2,55.1,61.4,OK
2026-01-01 11:09:00,P2,54.6,60.7,OK
2026-01-01 11:10:00,P2,53.9,58.1,OK
2026-01-01 11:11:00,P2,56.3,58.4,OK
2026-01-01 11:12:00,P2,53.5,57.0,OK
2026-01-01 11:13:00,P2,56.1,62.6,OK
2026-01-01 11:14:00,P2,58.4,64.7,OK
2026-01-01 11:15:00,P2,57.6,61.5,OK
2026-01-01 11:16:00,P2,53.1,58.9,OK
2026-01-01 11:17:00,P2,54.6,57.7,OK
2026-01-01 11:18:00,P2,56.0,59.6,OK
2026-01-01 11:19:00,P2,55.3,63.0,OK
2026-01-01 11:20:00,P2,53.3,57.8,OK
2026-01-01 11:21:00,P2,56.0,59.5,OK
2026-01-01 11:22:00,P2,55.5,60.4,OK
2026-01-01 11:23:00,P2,58.4,62.7,OK
2026-01-01 11:24:00,P2,55.1,61.5,OK
2026-01-01 11:25:00,P2,57.3,65.1,OK
2026-01-01 11:26:00,P2,53.7,59.2,OK
2026-01-01 11:27:00,P2,54.0,59.6,OK
2026-01-01 11:28:00,P2,56.7,60.9,OK
2026-01-01 11:29:00,P2,57.3,62.6,OK
2026-01-01 11:30:00,P2,54.2,58.1,OK
2026-01-01 11:31:00,P2,55.7,57.7,OK
2026-01-01 11:32:00,P2,53.6,60.8,OK
2026-01-01 11:33:00,P2,55.4,60.0,OK
2026-01-01 11:34:00,P2,57.0,61.9,OK
2026-01-01 11:35:00,P2,55.1,57.6,OK
2026-01-01 11:36:00,P2,55.4,62.4,OK
2026-01-01 11:37:00,P2,54.1,57.1,OK
2026-01-01 11:38:00,P2,54.8,59.3,OK
2026-01-01 11:39:00,P2,58.5,65.5,OK
2026-01-01 11:40:00,P2,56.0,60.7,OK
2026-01-01 11:41:00,P2,54.4,62.0,OK
2026-01-01 11:42:00,P2,55.4,58.7,OK
2026-01-01 11:43:00,P2,53.5,59.8,OK
2026-01-01 11:44:00,P2,54.4,62.3,OK
2026-01-01 11:45:00,P2,58.0,63.3,OK
2026-01-01 11:46:00,P2,55.8,61.9,OK
2026-01-01 11:47:00,P2,58.8,63.2,OK
2026-01-01 11:48:00,P2,55.9,62.4,OK
2026-01-01 11:49:00,P2,56.0,63.4,OK
2026-01-01 11:50:00,P2,57.0,63.2,OK
2026-01-01 11:51:00,P2,52.1,59.7,OK
2026-01-01 11:52:00,P2,56.4,61.9,OK
2026-01-01 11:53:00,P2,56.0,61.5,OK
2026-01-01 11:54:00,P2,58.4,62.2,OK
2026-01-01 11:55:00,P2,57.6,63.9,OK
2026-01-01 11:56:00,P2,54.5,61.8,OK
2026-01-01 11:57:00,P2,58.0,63.9,OK
2026-01-01 11:58:00,P2,55.8,59.2,OK
2026-01-01 11:59:00,P2,54.9,60.1,OK
2026-01-01 12:00:00,P2,56.5,63.1,OK
2026-01-01 12:01:00,P2,56.0,63.6,OK
2026-01-01 12:02:00,P2,58.6,61.5,OK
2026-01-01 12:03:00,P2,56.8,59.6,OK
2026-01-01 12:04:00,P2,56.6,61.1,OK
2026-01-01 12:05:00,P2,57.7,60.4,OK
2026-01-01 12:06:00,P2,58.0,65.9,OK
2026-01-01 12:07:00,P2,57.5,62.1,OK
2026-01-01 12:08:00,P2,58.5,63.7,OK
2026-01-01 12:09:00,P2,57.3,60.7,OK
2026-01-01 12:10:00,P2,56.7,61.4,OK
2026-01-01 12:11:00,P2,58.3,66.2,OK
2026-01-01 12:12:00,P2,56.3,61.3,OK
2026-01-01 12:13:00,P2,56.5,58.6,OK
2026-01-01 12:14:00,P2,59.1,62.5,OK
2026-01-01 12:15:00,P2,58.9,66.8,OK
2026-01-01 12:16:00,P2,56.5,64.5,OK
2026-01-01 12:17:00,P2,55.9,59.1,OK
2026-01-01 12:18:00,P2,58.8,64.4,OK
2026-01-01 12:19:00,P2,57.8,60.2,OK
2026-01-01 12:20:00,P2,57.1,62.5,OK
2026-01-01 12:21:00,P2,56.1,58.9,OK
2026-01-01 12:22:00,P2,57.1,64.0,OK
2026-01-01 12:23:00,P2,56.6,64.3,OK
2026-01-01 12:24:00,P2,55.7,58.7,OK
2026-01-01 12:25:00,P2,56.9,61.6,OK
2026-01-01 12:26:00,P2,57.1,59.7,OK
2026-01-01 12:27:00,P2,56.1,60.2,OK
2026-01-01 12:28:00,P2,58.1,60.5,OK
2026-01-01 12:29:00,P2,58.7,62.3,OK
2026-01-01 12:30:00,P2,58.2,66.2,OK
2026-01-01 12:31:00,P2,56.4,58.6,OK
2026-01-01 12:32:00,P2,57.9,65.1,OK
2026-01-01 12:33:00,P2,56.9,59.4,OK
2026-01-01 12:34:00,P2,55.0,60.1,OK
2026-01-01 12:35:00,P2,57.8,62.6,OK
2026-01-01 12:36:00,P2,57.1,64.7,OK
2026-01-01 12:37:00,P2,60.8,64.0,OK
2026-01-01 12:38:00,P2,59.1,62.1,OK
2026-01-01 12:39:00,P2,58.0,64.5,OK
2026-01-01 12:40:00,P2,57.3,63.6,OK
2026-01-01 12:41:00,P2,57.2,63.4,OK
2026-01-01 12:42:00,P2,55.4,57.6,OK
2026-01-01 12:43:00,P2,54.4,57.9,OK
2026-01-01 12:44:00,P2,55.7,62.7,OK
2026-01-01 12:45:00,P2,56.9,62.5,OK
2026-01-01 12:46:00,P2,53.8,59.5,OK
2026-01-01 12:47:00,P2,56.2,60.0,OK
2026-01-01 12:48:00,P2,56.7,60.2,OK
2026-01-01 12:49:00,P2,56.7,64.4,OK
2026-01-01 12:50:00,P2,56.1,62.4,OK
2026-01-01 12:51:00,P2,56.6,59.3,OK
2026-01-01 12:52:00,P2,59.7,67.3,OK
2026-01-01 12:53:00,P2,58.1,63.6,OK
2026-01-01 12:54:00,P2,56.3,60.3,OK
2026-01-01 12:55:00,P2,57.0,61.4,OK
2026-01-01 12:56:00,P2,57.1,63.5,OK
2026-01-01 12:57:00,P2,56.0,60.3,OK
2026-01-01 12:58:00,P2,56.0,61.5,OK
2026-01-01 12:59:00,P2,58.7,65.0,OK
2026-01-01 13:00:00,P2,56.6,59.7,OK
2026-01-01 13:01:00,P2,55.6,63.2,OK
2026-01-01 13:02:00,P2,57.2,61.3,OK
2026-01-01 13:03:00,P2,57.4,61.9,OK
2026-01-01 13:04:00,P2,54.3,60.5,OK
2026-01-01 13:05:00,P2,57.2,62.9,OK
2026-01-01 13:06:00,P2,58.6,63.2,OK
2026-01-01 13:07:00,P2,58.0,63.9,OK
2026-01-01 13:08:00,P2,60.6,68.1,OK
2026-01-01 13:09:00,P2,59.2,66.0,OK
2026-01-01 13:10:00,P2,59.5,66.4,OK
2026-01-01 13:11:00,P2,61.5,65.1,OK
2026-01-01 13:12:00,P2,58.5,63.0,OK
2026-01-01 13:13:00,P2,57.6,62.9,OK
2026-01-01 13:14:00,P2,58.8,61.1,OK
2026-01-01 13:15:00,P2,56.5,63.2,OK
2026-01-01 13:16:00,P2,57.6,61.5,OK
2026-01-01 13:17:00,P2,56.4,60.1,OK
2026-01-01 13:18:00,P2,58.0,61.6,OK
2026-01-01 13:19:00,P2,56.4,60.1,OK
2026-01-01 13:20:00,P2,56.4,60.4,OK
2026-01-01 13:21:00,P2,58.1,63.7,OK
2026-01-01 13:22:00,P2,57.3,62.8,OK
2026-01-01 13:23:00,P2,54.6,58.1,OK
2026-01-01 13:24:00,P2,55.3,58.5,OK
2026-01-01 13:25:00,P2,55.8,62.7,OK
2026-01-01 13:26:00,P2,56.2,58.7,OK
2026-01-01 13:27:00,P2,58.1,63.2,OK
2026-01-01 13:28:00,P2,57.9,63.0,OK
2026-01-01 13:29:00,P2,59.1,64.6,OK
2026-01-01 13:30:00,P2,58.7,66.0,OK
2026-01-01 13:31:00,P2,59.2,64.9,OK
2026-01-01 13:32:00,P2,58.5,66.3,OK
2026-01-01 13:33:00,P2,57.9,65.1,OK
2026-01-01 13:34:00,P2,59.2,62.5,OK
2026-01-01 13:35:00,P2,59.0,62.4,OK
2026-01-01 13:36:00,P2,58.2,62.2,OK
2026-01-01 13:37:00,P2,59.5,63.9,OK
2026-01-01 13:38:00,P2,54.1,59.4,OK
2026-01-01 13:39:00,P2,57.2,60.6,OK
2026-01-01 13:40:00,P2,57.2,60.5,OK
2026-01-01 13:41:00,P2,59.4,63.7,OK
2026-01-01 13:42:00,P2,60.0,66.0,OK
2026-01-01 13:43:00,P2,55.5,61.6,OK
2026-01-01 13:44:00,P2,59.8,67.6,OK
2026-01-01 13:45:00,P2,55.9,59.1,OK
2026-01-01 13:46:00,P2,56.0,60.3,OK
2026-01-01 13:47:00,P2,57.3,65.1,OK
2026-01-01 13:48:00,P2,57.2,63.4,OK
2026-01-01 13:49:00,P2,55.4,60.9,OK
2026-01-01 13:50:00,P2,58.7,63.9,OK
2026-01-01 13:51:00,P2,58.7,61.2,OK
2026-01-01 13:52:00,P2,59.3,66.7,OK
2026-01-01 13:53:00,P2,57.1,62.8,OK
2026-01-01 13:54:00,P2,57.7,63.1,OK
2026-01-01 13:55:00,P2,57.7,63.0,OK
2026-01-01 13:56:00,P2,60.3,64.7,OK
2026-01-01 13:57:00,P2,53.5,57.1,OK
2026-01-01 13:58:00,P2,56.3,62.9,OK
2026-01-01 13:59:00,P2,57.8,62.9,OK
2026-01-01 14:00:00,P2,56.2,58.4,OK
2026-01-01 14:01:00,P2,57.4,61.8,OK
2026-01-01 14:02:00,P2,57.6,65.2,OK
2026-01-01 14:03:00,P2,60.9,65.2,OK
2026-01-01 14:04:00,P2,65.2,69.7,OK
2026-01-01 14:05:00,P2,69.3,75.0,OK
2026-01-01 14:06:00,P2,71.2,78.0,OK
2026-01-01 14:07:00,P2,57.2,63.2,OK
2026-01-01 14:08:00,P2,57.6,64.7,OK
2026-01-01 14:09:00,P2,57.8,60.5,OK
2026-01-01 14:10:00,P2,55.2,62.8,OK
2026-01-01 14:11:00,P2,58.6,66.0,OK
2026-01-01 14:12:00,P2,57.2,62.3,OK
2026-01-01 14:13:00,P2,59.8,65.5,OK
2026-01-01 14:14:00,P2,58.8,62.0,OK
2026-01-01 14:15:00,P2,59.6,64.3,OK
2026-01-01 14:16:00,P2,56.4,59.6,OK
2026-01-01 14:17:00,P2,57.3,59.5,OK
2026-01-01 14:18:00,P2,56.0,63.9,OK
2026-01-01 14:19:00,P2,56.8,60.4,OK
2026-01-01 14:20:00,P2,59.8,65.3,OK
2026-01-01 14:21:00,P2,60.1,63.9,OK
2026-01-01 14:22:00,P2,56.2,60.4,OK
2026-01-01 14:23:00,P2,57.2,61.6,OK
2026-01-01 14:24:00,P2,57.8,61.8,OK
2026-01-01 14:25:00,P2,58.8,64.6,OK
2026-01-01 14:26:00,P2,55.3,63.1,OK
2026-01-01 14:27:00,P2,55.5,60.1,OK
2026-01-01 14:28:00,P2,58.7,66.5,OK
2026-01-01 14:29:00,P2,55.0,61.0,OK
2026-01-01 14:30:00,P2,57.3,62.9,OK
2026-01-01 14:31:00,P2,58.2,61.6,OK
2026-01-01 14:32:00,P2,58.6,61.0,OK
2026-01-01 14:33:00,P2,57.7,64.9,OK
2026-01-01 14:34:00,P2,57.4,62.9,OK
2026-01-01 14:35:00,P2,59.2,63.7,OK
2026-01-01 14:36:00,P2,58.4,65.3,OK
2026-01-01 14:37:00,P2,57.0,60.9,OK
2026-01-01 14:38:00,P2,58.0,64.7,OK
2026-01-01 14:39:00,P2,58.5,62.5,OK
2026-01-01 14:40:00,P2,60.6,68.1,OK
2026-01-01 14:41:00,P2,59.2,62.8,OK
2026-01-01 14:42:00,P2,59.8,62.6,OK
2026-01-01 14:43:00,P2,57.1,63.3,OK
2026-01-01 14:44:00,P2,57.2,60.2,OK
2026-01-01 14:45:00,P2,57.6,65.3,OK
2026-01-01 14:46:00,P2,57.8,63.7,OK
2026-01-01 14:47:00,P2,56.5,59.9,OK
2026-01-01 14:48:00,P2,59.9,63.1,OK
2026-01-01 14:49:00,P2,59.3,66.9,OK
2026-01-01 14:50:00,P2,57.5,63.2,OK
2026-01-01 14:51:00,P2,59.0,66.3,OK
2026-01-01 14:52:00,P2,58.3,61.0,OK
2026-01-01 14:53:00,P2,59.1,66.6,OK
2026-01-01 14:54:00,P2,56.0,61.1,OK
2026-01-01 14:55:00,P2,57.8,63.8,OK
2026-01-01 14:56:00,P2,57.9,62.1,OK
2026-01-01 14:57:00,P2,58.9,61.3,OK
2026-01-01 14:58:00,P2,57.1,64.8,OK
2026-01-01 14:59:00,P2,54.3,62.2,OK
2026-01-01 15:00:00,P2,56.4,60.6,OK
2026-01-01 15:01:00,P2,57.9,65.6,OK
2026-01-01 15:02:00,P2,74.0,75.0,OUTLIER
2026-01-01 15:03:00,P2,60.5,63.5,OK
2026-01-01 15:04:00,P2,58.9,61.3,OK
2026-01-01 15:05:00,P2,,,MISSING
2026-01-01 15:06:00,P2,57.9,60.3,OK
2026-01-01 15:07:00,P2,59.7,64.0,OK
2026-01-01 15:08:00,P2,57.1,59.9,OK
2026-01-01 15:09:00,P2,57.8,64.2,OK
2026-01-01 15:10:00,P2,56.4,63.4,OK
2026-01-01 15:11:00,P2,60.1,66.2,OK
2026-01-01 15:12:00,P2,58.6,61.8,OK
2026-01-01 15:13:00,P2,61.1,67.7,OK
2026-01-01 15:14:00,P2,65.2,68.7,OK
2026-01-01 15:15:00,P2,69.4,76.0,OK
2026-01-01 15:16:00,P2,71.5,76.9,OK
2026-01-01 15:17:00,P2,57.2,61.4,OK
2026-01-01 15:18:00,P2,57.0,59.5,OK
2026-01-01 15:19:00,P2,58.5,65.5,OK
2026-01-01 15:20:00,P2,57.4,65.1,OK
2026-01-01 15:21:00,P2,57.3,63.3,OK
2026-01-01 15:22:00,P2,56.0,63.8,OK
2026-01-01 15:23:00,P2,58.1,65.7,OK
2026-01-01 15:24:00,P2,57.7,60.9,OK
2026-01-01 15:25:00,P2,57.5,63.9,OK
2026-01-01 15:26:00,P2,58.3,62.4,OK
2026-01-01 15:27:00,P2,59.1,64.0,OK
2026-01-01 15:28:00,P2,59.0,61.9,OK
2026-01-01 15:29:00,P2,58.8,66.6,OK
2026-01-01 15:30:00,P2,57.6,63.9,OK
2026-01-01 15:31:00,P2,77.5,71.1,OUTLIER
2026-01-01 15:32:00,P2,56.4,60.6,OK
2026-01-01 15:33:00,P2,57.0,61.6,OK
2026-01-01 15:34:00,P2,58.0,64.4,OK
2026-01-01 15:35:00,P2,56.8,64.3,OK
2026-01-01 15:36:00,P2,81.0,81.3,OUTLIER
2026-01-01 15:37:00,P2,56.5,61.3,OK
2026-01-01 15:38:00,P2,55.4,61.0,OK
2026-01-01 15:39:00,P2,59.1,63.5,OK
2026-01-01 15:40:00,P2,57.2,62.2,OK
2026-01-01 15:41:00,P2,56.6,59.3,OK
2026-01-01 15:42:00,P2,56.3,59.3,OK
2026-01-01 15:43:00,P2,58.5,62.9,OK
2026-01-01 15:44:00,P2,60.0,67.4,OK
2026-01-01 15:45:00,P2,57.3,61.4,OK
2026-01-01 15:46:00,P2,57.6,61.1,OK
2026-01-01 15:47:00,P2,59.5,65.9,OK
2026-01-01 15:48:00,P2,55.2,62.8,OK
2026-01-01 15:49:00,P2,60.8,65.6,OK
2026-01-01 15:50:00,P2,61.5,63.6,OK
2026-01-01 15:51:00,P2,53.8,59.9,OK
2026-01-01 15:52:00,P2,57.7,62.2,OK
2026-01-01 15:53:00,P2,56.8,62.8,OK
2026-01-01 15:54:00,P2,57.4,61.1,OK
2026-01-01 15:55:00,P2,57.2,59.2,OK
2026-01-01 15:56:00,P2,59.0,63.1,OK
2026-01-01 15:57:00,P2,57.6,63.9,OK
2026-01-01 15:58:00,P2,56.4,60.8,OK
2026-01-01 15:59:00,P2,57.5,60.9,OK
2026-01-01 16:00:00,P2,58.6,63.4,OK
2026-01-01 16:01:00,P2,56.0,62.5,OK
2026-01-01 16:02:00,P2,55.3,58.0,OK
2026-01-01 16:03:00,P2,60.8,66.9,OK
2026-01-01 16:04:00,P2,56.8,62.8,OK
2026-01-01 16:05:00,P2,57.6,61.8,OK
2026-01-01 16:06:00,P2,57.2,65.0,OK
2026-01-01 16:07:00,P2,58.6,65.9,OK
2026-01-01 16:08:00,P2,60.4,64.3,OK
2026-01-01 16:09:00,P2,58.6,60.8,OK
2026-01-01 16:10:00,P2,55.4,59.3,OK
2026-01-01 16:11:00,P2,55.6,58.9,OK
2026-01-01 16:12:00,P2,57.1,62.4,OK
2026-01-01 16:13:00,P2,57.3,64.8,OK
2026-01-01 16:14:00,P2,55.1,62.3,OK
2026-01-01 16:15:00,P2,58.9,62.7,OK
2026-01-01 16:16:00,P2,56.0,60.6,OK
2026-01-01 16:17:00,P2,59.9,62.1,OK
2026-01-01 16:18:00,P2,60.4,65.7,OK
2026-01-01 16:19:00,P2,57.3,59.7,OK
2026-01-01 16:20:00,P2,58.3,65.9,OK
2026-01-01 16:21:00,P2,55.8,63.0,OK
2026-01-01 16:22:00,P2,58.6,61.8,OK
2026-01-01 16:23:00,P2,56.9,63.1,OK
2026-01-01 16:24:00,P2,56.0,61.4,OK
2026-01-01 16:25:00,P2,57.2,64.0,OK
2026-01-01 16:26:00,P2,56.9,61.7,OK
2026-01-01 16:27:00,P2,57.1,60.2,OK
2026-01-01 16:28:00,P2,59.0,64.8,OK
2026-01-01 16:29:00,P2,56.4,58.9,OK
2026-01-01 16:30:00,P2,60.1,65.7,OK
2026-01-01 16:31:00,P2,55.5,58.8,OK
2026-01-01 16:32:00,P2,59.9,66.1,OK
2026-01-01 16:33:00,P2,56.0,63.0,OK
2026-01-01 16:34:00,P2,57.5,60.2,OK
2026-01-01 16:35:00,P2,56.8,61.2,OK
2026-01-01 16:36:00,P2,57.0,63.4,OK
2026-01-01 16:37:00,P2,58.7,61.7,OK
2026-01-01 16:38:00,P2,59.7,65.1,OK
2026-01-01 16:39:00,P2,59.2,65.3,OK
2026-01-01 16:40:00,P2,56.8,61.0,OK
2026-01-01 16:41:00,P2,57.7,64.7,OK
2026-01-01 16:42:00,P2,56.2,61.3,OK
2026-01-01 16:43:00,P2,55.9,61.7,OK
2026-01-01 16:44:00,P2,55.7,58.5,OK
2026-01-01 16:45:00,P2,56.7,58.9,OK
2026-01-01 16:46:00,P2,57.7,60.0,OK
2026-01-01 16:47:00,P2,54.5,61.9,OK
2026-01-01 16:48:00,P2,57.3,64.6,OK
2026-01-01 16:49:00,P2,59.6,66.5,OK
2026-01-01 16:50:00,P2,59.0,62.2,OK
2026-01-01 16:51:00,P2,56.4,61.6,OK
2026-01-01 16:52:00,P2,55.2,62.0,OK
2026-01-01 16:53:00,P2,58.0,64.0,OK
2026-01-01 16:54:00,P2,53.8,56.5,OK
2026-01-01 16:55:00,P2,58.9,66.3,OK
2026-01-01 16:56:00,P2,56.9,59.9,OK
2026-01-01 16:57:00,P2,60.0,63.0,OK
2026-01-01 16:58:00,P2,54.6,62.0,OK
2026-01-01 16:59:00,P2,58.6,63.5,OK
2026-01-01 17:00:00,P2,57.0,61.3,OK
2026-01-01 17:01:00,P2,56.7,62.0,OK
2026-01-01 17:02:00,P2,55.1,63.0,OK
2026-01-01 17:03:00,P2,58.1,60.8,OK
2026-01-01 17:04:00,P2,58.2,64.7,OK
2026-01-01 17:05:00,P2,59.8,63.8,OK
2026-01-01 17:06:00,P2,58.6,61.3,OK
2026-01-01 17:07:00,P2,56.2,60.7,OK
2026-01-01 17:08:00,P2,55.6,60.9,OK
2026-01-01 17:09:00,P2,55.0,58.3,OK
2026-01-01 17:10:00,P2,59.3,63.7,OK
2026-01-01 17:11:00,P2,55.9,61.7,OK
2026-01-01 17:12:00,P2,59.3,64.7,OK
2026-01-01 17:13:00,P2,57.8,64.1,OK
2026-01-01 17:14:00,P2,83.9,82.4,OUTLIER
2026-01-01 17:15:00,P2,56.5,61.0,OK
2026-01-01 17:16:00,P2,58.0,62.5,OK
2026-01-01 17:17:00,P2,56.9,61.9,OK
2026-01-01 17:18:00,P2,56.4,61.8,OK
2026-01-01 17:19:00,P2,58.0,60.6,OK
2026-01-01 17:20:00,P2,56.7,60.6,OK
2026-01-01 17:21:00,P2,55.7,58.7,OK
2026-01-01 17:22:00,P2,57.8,62.1,OK
2026-01-01 17:23:00,P2,56.8,64.6,OK
2026-01-01 17:24:00,P2,57.6,63.1,OK
2026-01-01 17:25:00,P2,56.2,60.7,OK
2026-01-01 17:26:00,P2,55.0,60.4,OK
2026-01-01 17:27:00,P2,59.4,65.4,OK
2026-01-01 17:28:00,P2,59.1,63.7,OK
2026-01-01 17:29:00,P2,58.1,62.8,OK
2026-01-01 17:30:00,P2,56.2,62.4,OK
2026-01-01 17:31:00,P2,56.3,58.7,OK
2026-01-01 17:32:00,P2,78.8,83.9,OUTLIER
2026-01-01 17:33:00,P2,56.2,61.5,OK
2026-01-01 17:34:00,P2,55.7,62.3,OK
2026-01-01 17:35:00,P2,59.5,67.4,OK
2026-01-01 17:36:00,P2,56.6,63.4,OK
2026-01-01 17:37:00,P2,59.3,64.3,OK
2026-01-01 17:38:00,P2,54.5,57.5,OK
2026-01-01 17:39:00,P2,57.4,62.9,OK
2026-01-01 17:40:00,P2,59.7,66.7,OK
2026-01-01 17:41:00,P2,56.6,64.2,OK
2026-01-01 17:42:00,P2,56.2,63.1,OK
2026-01-01 17:43:00,P2,54.8,57.9,OK
2026-01-01 17:44:00,P2,58.2,64.4,OK
2026-01-01 17:45:00,P2,55.4,62.6,OK
2026-01-01 17:46:00,P2,56.4,62.4,OK
2026-01-01 17:47:00,P2,54.6,60.7,OK
2026-01-01 17:48:00,P2,58.8,63.8,OK
2026-01-01 17:49:00,P2,58.2,64.0,OK
2026-01-01 17:50:00,P2,56.4,60.1,OK
2026-01-01 17:51:00,P2,54.7,57.2,OK
2026-01-01 17:52:00,P2,58.7,65.7,OK
2026-01-01 17:53:00,P2,55.8,63.5,OK
2026-01-01 17:54:00,P2,54.7,61.8,OK
2026-01-01 17:55:00,P2,53.7,57.7,OK
2026-01-01 17:56:00,P2,55.3,57.9,OK
2026-01-01 17:57:00,P2,54.1,57.8,OK
2026-01-01 17:58:00,P2,55.3,62.4,OK
2026-01-01 17:59:00,P2,57.4,63.3,OK
2026-01-01 18:00:00,P2,55.7,63.5,OK
2026-01-01 18:01:00,P2,56.8,60.8,OK
2026-01-01 18:02:00,P2,55.1,60.4,OK
2026-01-01 18:03:00,P2,75.4,82.1,OUTLIER
2026-01-01 18:04:00,P2,59.0,62.5,OK
2026-01-01 18:05:00,P2,55.6,63.4,OK
2026-01-01 18:06:00,P2,56.7,62.3,OK
2026-01-01 18:07:00,P2,53.8,55.8,OK
2026-01-01 18:08:00,P2,58.4,60.5,OK
2026-01-01 18:09:00,P2,55.4,62.7,OK
2026-01-01 18:10:00,P2,57.6,63.5,OK
2026-01-01 18:11:00,P2,55.8,62.4,OK
2026-01-01 18:12:00,P2,56.9,63.6,OK
2026-01-01 18:13:00,P2,57.0,61.5,OK
2026-01-01 18:14:00,P2,55.3,62.1,OK
2026-01-01 18:15:00,P2,57.6,65.2,OK
2026-01-01 18:16:00,P2,54.8,57.8,OK
2026-01-01 18:17:00,P2,57.1,63.7,OK
2026-01-01 18:18:00,P2,55.3,59.2,OK
2026-01-01 18:19:00,P2,56.4,60.3,OK
2026-01-01 18:20:00,P2,55.2,59.6,OK
2026-01-01 18:21:00,P2,55.9,63.1,OK
2026-01-01 18:22:00,P2,54.2,56.3,OK
2026-01-01 18:23:00,P2,56.2,60.8,OK
2026-01-01 18:24:00,P2,55.8,61.9,OK
2026-01-01 18:25:00,P2,54.9,57.6,OK
2026-01-01 18:26:00,P2,55.7,62.4,OK
2026-01-01 18:27:00,P2,55.9,63.6,OK
2026-01-01 18:28:00,P2,54.8,57.3,OK
2026-01-01 18:29:00,P2,55.5,58.4,OK
2026-01-01 18:30:00,P2,54.1,62.0,OK
2026-01-01 18:31:00,P2,59.2,62.3,OK
2026-01-01 18:32:00,P2,57.2,59.7,OK
2026-01-01 18:33:00,P2,56.0,63.7,OK
2026-01-01 18:34:00,P2,57.3,64.7,OK
2026-01-01 18:35:00,P2,52.6,58.5,OK
2026-01-01 18:36:00,P2,51.7,57.0,OK
2026-01-01 18:37:00,P2,54.9,62.4,OK
2026-01-01 18:38:00,P2,53.4,59.3,OK
2026-01-01 18:39:00,P2,55.1,61.1,OK
2026-01-01 18:40:00,P2,55.7,62.8,OK
2026-01-01 18:41:00,P2,56.8,62.7,OK
2026-01-01 18:42:00,P2,53.7,58.7,OK
2026-01-01 18:43:00,P2,56.0,60.3,OK
2026-01-01 18:44:00,P2,55.4,60.4,OK
2026-01-01 18:45:00,P2,55.9,61.0,OK
2026-01-01 18:46:00,P2,54.5,58.7,OK
2026-01-01 18:47:00,P2,57.4,62.1,OK
2026-01-01 18:48:00,P2,55.1,61.9,OK
2026-01-01 18:49:00,P2,57.9,62.4,OK
2026-01-01 18:50:00,P2,54.0,56.2,OK
2026-01-01 18:51:00,P2,56.3,60.0,OK
2026-01-01 18:52:00,P2,55.1,58.5,OK
2026-01-01 18:53:00,P2,54.7,61.4,OK
2026-01-01 18:54:00,P2,56.1,60.8,OK
2026-01-01 18:55:00,P2,54.7,58.3,OK
2026-01-01 18:56:00,P2,51.1,58.0,OK
2026-01-01 18:57:00,P2,50.5,52.6,OK
2026-01-01 18:58:00,P2,57.0,60.0,OK
2026-01-01 18:59:00,P2,56.9,63.8,OK
2026-01-01 19:00:00,P2,57.8,63.1,OK
2026-01-01 19:01:00,P2,55.0,61.6,OK
